accuracy,precision,recall,f1,pr_auc,model,household,scenario,split_type,leak_start,leak_end
0.9999748969204797,1.0,0.9907407407407407,0.9953488372093023,0.9994669715492108,Gradient Boosting,hh-11,Gap-adaptive imputation,stratified,2021-12-09 22:06:00+00:00,2021-12-11 22:05:00+00:00
0.9798265377205149,0.10749047820567076,0.8819444444444444,0.1916258015843078,0.08625011652314446,Isolation Forest best gamma=0.02,hh-11,Gap-adaptive imputation,stratified,2021-12-09 22:06:00+00:00,2021-12-11 22:05:00+00:00
0.9937868099152158,0.0,0.0,0.0,,Majority baseline,hh-12,No missingness/original,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9726375135733754,0.1850503319768687,1.0,0.31230797035966024,0.19712544224085632,Night threshold,hh-12,No missingness/original,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
1.0,1.0,1.0,1.0,1.0,Random Forest,hh-12,No missingness/original,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-12,No missingness/original,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9950596509395293,0.5570599613152805,1.0,0.715527950310559,0.9979292651391071,Isolation Forest best gamma=0.005,hh-12,No missingness/original,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9937868099152158,0.0,0.0,0.0,,Majority baseline,hh-12,Single linear imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9728244845712971,0.18608658195132458,1.0,0.31378245868894133,0.19803102544379006,Night threshold,hh-12,Single linear imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9999928088077722,1.0,0.9988425925925926,0.9994209612044007,1.0,Random Forest,hh-12,Single linear imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-12,Single linear imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9951171804773513,0.5599481529488011,1.0,0.7179061071873701,0.9984561696242739,Isolation Forest best gamma=0.005,hh-12,Single linear imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9937868099152158,0.0,0.0,0.0,,Majority baseline,hh-12,Single forward-fill imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9728316757635248,0.18612666953899182,1.0,0.3138394478750454,0.19803102544379006,Night threshold,hh-12,Single forward-fill imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9999928088077722,1.0,0.9988425925925926,0.9994209612044007,1.0,Random Forest,hh-12,Single forward-fill imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-12,Single forward-fill imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9951603276307179,0.5621340273259596,1.0,0.7197001249479383,0.998393060505229,Isolation Forest best gamma=0.005,hh-12,Single forward-fill imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9937868099152158,0.0,0.0,0.0,,Majority baseline,hh-12,Single seasonal-profile imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9728244845712971,0.18608658195132458,1.0,0.31378245868894133,0.19803102544379006,Night threshold,hh-12,Single seasonal-profile imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9999928088077722,1.0,0.9988425925925926,0.9994209612044007,1.0,Random Forest,hh-12,Single seasonal-profile imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-12,Single seasonal-profile imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9949949302094794,0.5538461538461539,1.0,0.7128712871287128,0.9987644551865803,Isolation Forest best gamma=0.005,hh-12,Single seasonal-profile imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9937868099152158,0.0,0.0,0.0,,Majority baseline,hh-12,Gap-adaptive imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9728316757635248,0.18612666953899182,1.0,0.3138394478750454,0.19803102544379006,Night threshold,hh-12,Gap-adaptive imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9999928088077722,1.0,0.9988425925925926,0.9994209612044007,1.0,Random Forest,hh-12,Gap-adaptive imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-12,Gap-adaptive imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9951027980928958,0.5592233009708738,1.0,0.7173100871731009,0.9981109254725259,Isolation Forest best gamma=0.005,hh-12,Gap-adaptive imputation,stratified,2021-09-11 17:57:00+00:00,2021-09-13 17:56:00+00:00
0.9804117166953841,0.0,0.0,0.0,,Majority baseline,hh-13,No missingness/original,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9562210936791512,0.0009354536950420954,0.0011574074074074073,0.0010346611484738748,0.10300709757828472,Night threshold,hh-13,No missingness/original,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9998639702548291,1.0,0.9930555555555556,0.9965156794425087,0.9997870319409508,Random Forest,hh-13,No missingness/original,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9997506121338533,0.9930635838150289,0.9942129629629629,0.993637941006362,0.9822119946810419,Gradient Boosting,hh-13,No missingness/original,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.940350956742541,0.13536937680561287,0.37962962962962965,0.19957407970794036,0.1465894880853897,Isolation Forest best gamma=0.05,hh-13,No missingness/original,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9804117166953841,0.0,0.0,0.0,,Majority baseline,hh-13,Single linear imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9569919289017865,0.000966183574879227,0.0011574074074074073,0.00105318588730911,0.10306730345483953,Night threshold,hh-13,Single linear imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9998639702548291,1.0,0.9930555555555556,0.9965156794425087,0.9999775036212183,Random Forest,hh-13,Single linear imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9997959553822435,0.9942196531791907,0.9953703703703703,0.9947946790052054,0.9727664660352952,Gradient Boosting,hh-13,Single linear imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9343656479550195,0.03094688221709007,0.0775462962962963,0.044239022779795314,0.1104335044297357,Isolation Forest best gamma=0.05,hh-13,Single linear imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9804117166953841,0.0,0.0,0.0,,Majority baseline,hh-13,Single forward-fill imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9569465856533962,0.0009643201542912247,0.0011574074074074073,0.0010520778537611783,0.09743088536097072,Night threshold,hh-13,Single forward-fill imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9998866418790242,1.0,0.9942129629629629,0.9970980847359258,0.9999880006493009,Random Forest,hh-13,Single forward-fill imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9997506121338533,0.9942062572421785,0.9930555555555556,0.9936305732484076,0.9764079294043985,Gradient Boosting,hh-13,Single forward-fill imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9336628276049697,0.009980988593155894,0.024305555555555556,0.014150943396226415,0.10844059796444427,Isolation Forest best gamma=0.05,hh-13,Single forward-fill imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9804117166953841,0.0,0.0,0.0,,Majority baseline,hh-13,Single seasonal-profile imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9570372721501769,0.000968054211035818,0.0011574074074074073,0.0010542962572482868,0.1047323382671014,Night threshold,hh-13,Single seasonal-profile imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9998639702548291,1.0,0.9930555555555556,0.9965156794425087,0.9999906598427201,Random Forest,hh-13,Single seasonal-profile imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9997732837580484,0.9953596287703016,0.9930555555555556,0.9942062572421785,0.982317362929103,Gradient Boosting,hh-13,Single seasonal-profile imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9362473927632176,0.07054673721340388,0.18518518518518517,0.10217113665389528,0.12029813312901053,Isolation Forest best gamma=0.05,hh-13,Single seasonal-profile imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9804117166953841,0.0,0.0,0.0,,Majority baseline,hh-13,Gap-adaptive imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9569692572775914,0.0009652509652509653,0.0011574074074074073,0.0010526315789473684,0.10218831002067391,Night threshold,hh-13,Gap-adaptive imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9998639702548291,1.0,0.9930555555555556,0.9965156794425087,0.9999919902388205,Random Forest,hh-13,Gap-adaptive imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9997506121338533,0.9953542392566783,0.9918981481481481,0.9936231884057971,0.9753569899909625,Gradient Boosting,hh-13,Gap-adaptive imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9355672440373628,0.05650224215246637,0.14583333333333334,0.08144796380090498,0.11860605716001021,Isolation Forest best gamma=0.05,hh-13,Gap-adaptive imputation,stratified,2021-07-03 13:23:00+00:00,2021-07-05 13:22:00+00:00
0.9961629673052839,0.0,0.0,0.0,,Majority baseline,hh-14,No missingness/original,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9881558261611021,0.24468988954970264,1.0,0.3931740614334471,1.0,Night threshold,hh-14,No missingness/original,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Random Forest,hh-14,No missingness/original,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-14,No missingness/original,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9936449145993764,0.33294048320565706,0.6539351851851852,0.4412338930105428,0.2920625232897033,Isolation Forest best gamma=0.005,hh-14,No missingness/original,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9961629673052839,0.0,0.0,0.0,,Majority baseline,hh-14,Single linear imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9881913542416088,0.2452455293783707,1.0,0.39389104171415545,1.0,Night threshold,hh-14,Single linear imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Random Forest,hh-14,Single linear imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-14,Single linear imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9930054091502571,0.2665791201575837,0.4699074074074074,0.34017595307917886,0.26415348739900213,Isolation Forest best gamma=0.005,hh-14,Single linear imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9961629673052839,0.0,0.0,0.0,,Majority baseline,hh-14,Single forward-fill imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9881913542416088,0.2452455293783707,1.0,0.39389104171415545,1.0,Night threshold,hh-14,Single forward-fill imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Random Forest,hh-14,Single forward-fill imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-14,Single forward-fill imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9930276142005737,0.27458492975734355,0.4976851851851852,0.35390946502057613,0.24913420495172478,Isolation Forest best gamma=0.005,hh-14,Single forward-fill imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9961629673052839,0.0,0.0,0.0,,Majority baseline,hh-14,Single seasonal-profile imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9881913542416088,0.2452455293783707,1.0,0.39389104171415545,1.0,Night threshold,hh-14,Single seasonal-profile imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Random Forest,hh-14,Single seasonal-profile imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-14,Single seasonal-profile imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9936848836899465,0.3302919708029197,0.6284722222222222,0.43301435406698563,0.24501018498380978,Isolation Forest best gamma=0.005,hh-14,Single seasonal-profile imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9961629673052839,0.0,0.0,0.0,,Majority baseline,hh-14,Gap-adaptive imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9881913542416088,0.2452455293783707,1.0,0.39389104171415545,1.0,Night threshold,hh-14,Gap-adaptive imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Random Forest,hh-14,Gap-adaptive imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-14,Gap-adaptive imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9931608445024737,0.29613992762364294,0.5682870370370371,0.3893735130848533,0.2109802938671764,Isolation Forest best gamma=0.005,hh-14,Gap-adaptive imputation,stratified,2022-01-09 08:27:00+00:00,2022-01-11 08:26:00+00:00
0.9963513975751996,0.0,0.0,0.0,,Majority baseline,hh-15,No missingness/original,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9746033622884845,0.004235656526761648,0.02546296296296296,0.007263123142951469,0.038381239600785565,Night threshold,hh-15,No missingness/original,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999831083221075,1.0,0.9953703703703703,0.9976798143851509,0.999997327003678,Random Forest,hh-15,No missingness/original,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999831083221075,1.0,0.9953703703703703,0.9976798143851509,0.9960012139336495,Gradient Boosting,hh-15,No missingness/original,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9478089382313568,0.04690579424517146,0.6886574074074074,0.08782936010037641,0.03460911743883717,Isolation Forest best gamma=0.05,hh-15,No missingness/original,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9963513975751996,0.0,0.0,0.0,,Majority baseline,hh-15,Single linear imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9746413685637428,0.004243008678881389,0.02546296296296296,0.007273929575136387,0.03843053036175224,Night threshold,hh-15,Single linear imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999873312415806,1.0,0.9965277777777778,0.9982608695652174,1.0,Random Forest,hh-15,Single linear imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9970439563687961,0.9712643678160919,0.19560185185185186,0.325626204238921,0.19193728996521392,Gradient Boosting,hh-15,Single linear imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9474373213177197,0.03634616924185413,0.5254629629629629,0.06798951703481843,0.03242811245892021,Isolation Forest best gamma=0.05,hh-15,Single linear imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9963513975751996,0.0,0.0,0.0,,Majority baseline,hh-15,Single forward-fill imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9746413685637428,0.004243008678881389,0.02546296296296296,0.007273929575136387,0.038430760765292005,Night threshold,hh-15,Single forward-fill imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999873312415806,1.0,0.9965277777777778,0.9982608695652174,0.9999986619567545,Random Forest,hh-15,Single forward-fill imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999831083221075,1.0,0.9953703703703703,0.9976798143851509,0.996004783711473,Gradient Boosting,hh-15,Single forward-fill imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9475217797071828,0.038550562694548644,0.5590277777777778,0.07212723064287314,0.03345956225429537,Isolation Forest best gamma=0.05,hh-15,Single forward-fill imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9963513975751996,0.0,0.0,0.0,,Majority baseline,hh-15,Single seasonal-profile imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9746371456442697,0.004242190512919399,0.02546296296296296,0.007272727272727273,0.038430760765292,Night threshold,hh-15,Single seasonal-profile imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999873312415806,1.0,0.9965277777777778,0.9982608695652174,1.0,Random Forest,hh-15,Single seasonal-profile imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999831083221075,1.0,0.9953703703703703,0.9976798143851509,0.996004783711473,Gradient Boosting,hh-15,Single seasonal-profile imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9479102882987124,0.04642151047844998,0.6793981481481481,0.08690502627877711,0.035372331657716215,Isolation Forest best gamma=0.05,hh-15,Single seasonal-profile imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9963513975751996,0.0,0.0,0.0,,Majority baseline,hh-15,Gap-adaptive imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9746413685637428,0.004243008678881389,0.02546296296296296,0.007273929575136387,0.03842726512907814,Night threshold,hh-15,Gap-adaptive imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999873312415806,1.0,0.9965277777777778,0.9982608695652174,0.9999986619567545,Random Forest,hh-15,Gap-adaptive imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9999831083221075,1.0,0.9953703703703703,0.9976798143851509,0.9959963384898575,Gradient Boosting,hh-15,Gap-adaptive imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9476822506471624,0.042840142800476,0.625,0.08018412651273295,0.0344021314817962,Isolation Forest best gamma=0.05,hh-15,Gap-adaptive imputation,stratified,2022-01-25 12:14:00+00:00,2022-01-27 12:13:00+00:00
0.9877888488446046,0.0,0.0,0.0,,Majority baseline,hh-16,No missingness/original,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9613172213977811,0.0015965939329430547,0.003472222222222222,0.002187386073641998,0.16710106146723075,Night threshold,hh-16,No missingness/original,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9999717334463996,1.0,0.9976851851851852,0.9988412514484357,1.0,Random Forest,hh-16,No missingness/original,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-16,No missingness/original,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9788566179068617,0.34585365853658534,0.8206018518518519,0.48661633493479756,0.2608347082222038,Isolation Forest best gamma=0.02,hh-16,No missingness/original,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9877888488446046,0.0,0.0,0.0,,Majority baseline,hh-16,Single linear imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9617412197017878,0.0016224986479177934,0.003472222222222222,0.0022115739034279398,0.17006253398042417,Night threshold,hh-16,Single linear imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9999717334463996,1.0,0.9976851851851852,0.9988412514484357,1.0,Random Forest,hh-16,Single linear imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-16,Single linear imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9520740583704331,0.20023724792408065,0.9768518518518519,0.33234888757629455,0.168352658555261,Isolation Forest best gamma=0.05,hh-16,Single linear imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9877888488446046,0.0,0.0,0.0,,Majority baseline,hh-16,Single forward-fill imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9617412197017878,0.0016224986479177934,0.003472222222222222,0.0022115739034279398,0.17006253398042417,Night threshold,hh-16,Single forward-fill imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9999717334463996,1.0,0.9976851851851852,0.9988412514484357,1.0,Random Forest,hh-16,Single forward-fill imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-16,Single forward-fill imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.971125715497138,0.2847754654983571,0.9027777777777778,0.43297252289758537,0.18350418566069074,Isolation Forest best gamma=0.03,hh-16,Single forward-fill imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9877888488446046,0.0,0.0,0.0,,Majority baseline,hh-16,Single seasonal-profile imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9617412197017878,0.0016224986479177934,0.003472222222222222,0.0022115739034279398,0.17006253398042417,Night threshold,hh-16,Single seasonal-profile imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9999717334463996,1.0,0.9976851851851852,0.9988412514484357,1.0,Random Forest,hh-16,Single seasonal-profile imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
1.0,1.0,1.0,1.0,1.0,Gradient Boosting,hh-16,Single seasonal-profile imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9521305914776341,0.20042745191165995,0.9768518518518519,0.3326108374384236,0.14555309046280027,Isolation Forest best gamma=0.05,hh-16,Single seasonal-profile imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9877888488446046,0.0,0.0,0.0,,Majority baseline,hh-16,Gap-adaptive imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.961755352978588,0.0016233766233766235,0.003472222222222222,0.0022123893805309734,0.17003166616717474,Night threshold,hh-16,Gap-adaptive imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9999717334463996,1.0,0.9976851851851852,0.9988412514484357,1.0,Random Forest,hh-16,Gap-adaptive imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9999858667231998,0.9988439306358381,1.0,0.9994216310005783,0.9988439306358381,Gradient Boosting,hh-16,Gap-adaptive imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9519044590488305,0.19981082998344762,0.9780092592592593,0.33182799921460826,0.1666102860375533,Isolation Forest best gamma=0.05,hh-16,Gap-adaptive imputation,stratified,2021-06-08 21:15:00+00:00,2021-06-10 21:14:00+00:00
0.9960771493952272,0.0,0.0,0.0,,Majority baseline,hh-17,No missingness/original,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9650303294468054,0.01003152765835483,0.08101851851851852,0.017852588625350677,0.06408949188587479,Night threshold,hh-17,No missingness/original,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9999818386546075,1.0,0.9953703703703703,0.9976798143851509,0.9999946385206823,Random Forest,hh-17,No missingness/original,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9977479931713341,0.8865546218487395,0.48842592592592593,0.6298507462686567,0.4628060519277394,Gradient Boosting,hh-17,No missingness/original,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9895572263993316,0.2680878552971576,0.9606481481481481,0.41919191919191917,0.3242066851229589,Isolation Forest best gamma=0.01,hh-17,No missingness/original,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9960771493952272,0.0,0.0,0.0,,Majority baseline,hh-17,Single linear imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9651120555010715,0.010057471264367816,0.08101851851851852,0.01789366053169734,0.06430478244266022,Night threshold,hh-17,Single linear imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9999818386546075,1.0,0.9953703703703703,0.9976798143851509,0.9999959812206909,Random Forest,hh-17,Single linear imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9977479931713341,0.8865546218487395,0.48842592592592593,0.6298507462686567,0.4628074790339095,Gradient Boosting,hh-17,Single linear imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9895935490901165,0.27086007702182285,0.9768518518518519,0.42412060301507537,0.33260226711990404,Isolation Forest best gamma=0.01,hh-17,Single linear imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9960771493952272,0.0,0.0,0.0,,Majority baseline,hh-17,Single forward-fill imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9651165958374196,0.010058916510992959,0.08101851851851852,0.01789594784609485,0.06430478244266022,Night threshold,hh-17,Single forward-fill imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9999818386546075,1.0,0.9953703703703703,0.9976798143851509,0.9999946385206822,Random Forest,hh-17,Single forward-fill imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9977479931713341,0.8865546218487395,0.48842592592592593,0.6298507462686567,0.4628074790339095,Gradient Boosting,hh-17,Single forward-fill imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9934664559950601,0.3283582089552239,0.6365740740740741,0.4332414336352895,0.3449168497940432,Isolation Forest best gamma=0.005,hh-17,Single forward-fill imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9960771493952272,0.0,0.0,0.0,,Majority baseline,hh-17,Single seasonal-profile imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
0.9651075151647234,0.010056026432983766,0.08101851851851852,0.017891373801916934,0.06430478244266022,Night threshold,hh-17,Single seasonal-profile imputation,stratified,2021-12-23 11:51:00+00:00,2021-12-25 11:50:00+00:00
